,用户的id,用户的姓名,保密,女,男,"用户的签名（0,1）",用户的等级,有没有佩戴粉丝牌,vip,关注数,粉丝数,收藏夹总视频数,收藏夹id,视频数量,视频的时长,视频的bv_id,视频的id,视频的收藏数,视频的播放数,视频的弹幕数,点赞数,投币数,分享数,视频的up主的粉丝数,这个视频的第几个tag,标签的id,标签的名字,标签的订阅数,这个标签下的视频投稿数,这个标签下的精选视频数,大Tag
50440,10047233.0,乃芙NEffluxxx,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,-0.375691326,-0.082096937,-0.413273452,997061933.0,28.0,259.0,BV1wJ411r7XB,79651248.0,-0.264295827,-0.191944012,-0.152934846,-0.236905799,-0.235901552,-0.26429095,-0.098724812,0.0,4346.0,脱口秀,-0.437991989,-0.470608892,-0.359705,综艺
50530,10047259.0,一直特立独行的喵,1.0,0.0,0.0,1.0,-0.731780643,0.0,0.0,1.213600758,-0.082753354,-0.515916715,71095659.0,2.0,201.0,BV1T34y1S75W,806016276.0,-0.311132385,-0.304279718,-0.162451888,-0.311721298,-0.242491247,-0.311127193,-0.216447916,0.0,64254.0,古筝,-0.510909868,-0.490903957,-0.377509958,音乐
50532,10047261.0,虚假de镜像,1.0,0.0,0.0,0.0,-0.731780643,0.0,1.0,-0.828288417,-0.082739387,-0.473955632,70746061.0,30.0,348.0,BV1LJ411X71N,77126298.0,-0.104718811,-0.218316414,-0.098490899,-0.16520529,-0.010139695,-0.105377102,-0.079446009,0.0,3457223.0,永远的七日之都,-0.678361917,-0.503278997,-0.396611637,游戏
50627,10047263.0,城墙上有块砖,1.0,0.0,0.0,0.0,-2.300212141,0.0,1.0,-0.84129408,-0.082753354,-0.43070344,70475463.0,266.0,128.0,BV1rP4y1Y74d,890485889.0,-0.277254053,-0.255468026,-0.156356869,-0.240889161,-0.205027448,-0.277249088,-0.148666093,0.0,11687.0,综艺,0.01034009,0.876785465,0.188707673,综艺
50645,10047290.0,转向失灵,1.0,0.0,0.0,0.0,-2.300212141,1.0,0.0,-0.726844241,-0.082753354,-0.510106719,71572290.0,20.0,79093.0,BV1tx411t7jN,13993186.0,0.243934795,1.419538295,1.744672419,-0.137321758,-0.184493889,0.245143605,0.074034684,2.0,11687.0,综艺,0.01034009,0.876785465,0.188707673,综艺
50655,10047309.0,月下樱梦,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,-0.724243108,-0.081691913,-0.46233564,70758109.0,167.0,290.0,BV1tg411F7bT,505874448.0,-0.260924129,-0.210395098,-0.125485227,-0.157238567,-0.153199547,-0.260919274,-0.179787589,1.0,403.0,红色警戒3,-0.67849365,-0.504764002,-0.393619207,游戏
50673,10047322.0,Jack_love_Chu,1.0,0.0,0.0,1.0,-3.868643638,0.0,0.0,-0.80227709,-0.081210075,-0.511397829,71423922.0,10.0,1150.0,BV11J411a722,81183820.0,-0.211444738,-0.255638792,-0.136940926,-0.264789331,-0.214657164,-0.211089696,-0.15291967,0.0,32613.0,面试,-0.55013444,-0.477538914,-0.375116014,知识
50685,10047344.0,月不过山丘,1.0,0.0,0.0,0.0,0.836650855,1.0,1.0,-0.739849905,-0.082746371,-0.487189512,71916044.0,91.0,308.0,BV1T34y1o73U,806829194.0,0.841242786,0.359693869,-0.079530247,0.715117632,0.709630181,0.840472425,0.227041057,1.0,28784.0,编程,-0.027568668,-0.395121148,-0.361251089,知识
50702,10047405.0,黑蘑菇菌,1.0,0.0,0.0,1.0,0.836650855,1.0,0.0,-0.641006862,-0.080881867,-0.144076969,469030005.0,16.0,536.0,BV124411Y7aN,52038436.0,0.36604479,0.74270093,0.637669981,0.603583506,0.562099709,0.367547662,1.496993956,1.0,1265.0,篮球,-0.260437398,-0.345868488,-0.323197354,运动
50767,10047577.0,沉默寡言wilson,0.0,0.0,1.0,0.0,-0.731780643,0.0,1.0,-0.570776279,-0.082753354,-0.46104453,812655777.0,8.0,9426.0,BV1i4411c7et,58013330.0,-0.300204967,-0.294588329,-0.158750816,-0.309948702,-0.241874301,-0.300199849,-0.215361571,1.0,11687.0,综艺,0.010346147,0.876785465,0.188707673,综艺
50773,10047737.0,LokiWu,0.0,0.0,1.0,0.0,0.836650855,1.0,1.0,-0.674821587,-0.082746371,-0.354850714,67089137.0,501.0,613.0,BV1hq4y1q7h3,592229524.0,-0.289633637,-0.296836954,-0.162422515,-0.305228418,-0.240184407,-0.28962859,-0.212791064,0.0,1463475.0,增肌,-0.620835575,-0.491893961,-0.380751758,运动
50792,10047742.0,深海图书馆,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,1.135566776,-0.082690505,1.343604792,47567542.0,4734.0,335.0,BV1WR4y1s7yD,337129280.0,-0.306959491,-0.301776367,-0.159955133,-0.307463084,-0.24136018,-0.306954327,-0.205446758,0.0,236831.0,音游,-0.601231617,-0.112227733,-0.320404419,游戏
50831,10047806.0,天凉了冬眠吧,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,-0.503146828,-0.082718438,-0.399716794,71613106.0,322.0,316.0,BV1JE411i7JA,74725710.0,-0.039593852,-0.048008223,-0.128510707,-0.133338397,-0.200664123,-0.038611253,-0.048370415,0.0,105286.0,国家宝藏,-0.43486977,-0.505754005,-0.37765958,综艺
50872,10047817.0,天王盖地虎麻利麻利哄,1.0,0.0,0.0,0.0,0.836650855,0.0,1.0,0.537306254,-0.082732404,0.020862363,713665317.0,22.0,156.0,BV11t41137kP,59254845.0,-0.194691962,-0.278265315,-0.161923164,-0.297887083,-0.237734507,-0.194398234,-0.200321044,1.0,81265.0,日本综艺,-0.462535169,-0.482983932,-0.371475225,综艺
50925,10047827.0,山河啦啦啦啦,1.0,0.0,0.0,0.0,-2.300212141,0.0,0.0,-0.864704274,-0.082753354,-0.49009451,1416262727.0,15.0,240.0,BV1LP4y1j7os,891504401.0,0.124584474,-0.021383534,0.04436755,0.205247342,0.106096434,0.122739549,0.012832134,1.0,372799.0,考研,-0.142769742,-0.410713698,-0.347186668,知识
50966,10047828.0,汐月杏,1.0,0.0,0.0,1.0,0.836650855,0.0,1.0,-0.237831292,-0.079911207,0.992100033,44903928.0,487.0,753.0,BV1664y1t7kN,761323528.0,-0.226483847,-0.26862414,-0.152215193,-0.268772692,-0.223263109,-0.227781158,-0.109022141,0.0,4346.0,脱口秀,-0.438008645,-0.470608892,-0.359754874,综艺
51107,10048319.0,黑洲人不非,0.0,0.0,1.0,1.0,-0.731780643,0.0,1.0,-0.776265762,-0.082753354,-0.503973945,70741219.0,26.0,10701.0,BV1at411s7p3,40248584.0,-0.199955371,-0.243813232,-0.02467507,-0.289573807,-0.240345349,-0.199962054,-0.20766535,8.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
51130,10048334.0,麦辣鸡腿买一送一,1.0,0.0,0.0,1.0,-0.731780643,0.0,0.0,-0.341876601,-0.082732404,-0.276415767,71399634.0,102.0,225.0,BV1xQ4y1K76E,710185479.0,-0.279451776,-0.268570674,-0.151333985,-0.294254257,-0.229960098,-0.279446798,-0.181057542,2.0,81265.0,日本综艺,-0.462526084,-0.482983932,-0.371475225,综艺
51177,10048338.0,昂银锁,1.0,0.0,0.0,0.0,-2.300212141,0.0,0.0,-0.719040843,-0.082746371,-0.516239492,71250438.0,1.0,248.0,BV1ms411z7by,4365232.0,-0.131197212,-0.076488571,0.099149293,-0.299775196,-0.130846445,-0.133196205,-0.119028758,0.0,8564.0,洛天依,-0.035966254,-0.492636463,-0.368333173,音乐
51179,10048347.0,阿洛想嫁黄少天,0.0,1.0,0.0,1.0,-0.731780643,1.0,0.0,-0.703434047,-0.081803644,-0.49009451,832255847.0,19.0,130.0,BV1it411V7KA,59086808.0,-0.263900793,-0.234890088,-0.147706347,-0.268772692,-0.233487417,-0.263895919,-0.180093602,0.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
51244,10048433.0,梨子两米高,1.0,0.0,0.0,1.0,-0.731780643,0.0,1.0,0.180951073,-0.082327381,-0.354527936,787822933.0,30.0,96.0,BV12a4y1j7sK,669680449.0,-0.298179723,-0.298154497,-0.162187526,-0.298874956,-0.242062067,-0.298174618,-0.216157204,7.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
51309,10048450.0,今天建模打卡了吗,0.0,0.0,1.0,1.0,-0.731780643,0.0,0.0,-0.599388738,-0.081768728,0.602830299,120155350.0,30.0,233.0,BV1UW411h7gQ,17182441.0,-0.279746661,-0.208961678,-0.149600943,-0.299094041,-0.233246004,-0.27974168,-0.200412848,1.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
51579,10048457.0,阿鲁卡cc,0.0,0.0,1.0,1.0,-0.731780643,1.0,1.0,-0.204016567,-0.082732404,-0.438450101,492895257.0,9.0,197389.0,BV1ex411x7Em,14184325.0,3.698634467,2.140558367,2.703646656,0.276947852,0.329627451,3.700276289,0.67075954,0.0,28784.0,编程,-0.027574724,-0.395121148,-0.361251089,知识
51599,10048481.0,格但斯克自由国际,1.0,0.0,0.0,1.0,-0.731780643,0.0,1.0,-0.825687284,-0.082585758,-0.457171199,48643881.0,184.0,566.0,BV1i64y1m7f6,757678118.0,-0.29429615,-0.193398575,-0.142830331,-0.213005629,-0.23256647,-0.294291071,-0.205599764,1.0,2908447.0,碧蓝航线,-0.492817052,-0.461698863,-0.382896333,游戏
51611,10048485.0,潜水的派蒙,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,-0.583781942,-0.082208667,-0.380672918,1363724385.0,2.0,1944.0,BV1Wi4y1L74w,542713297.0,-0.279585309,-0.297319572,-0.162275647,-0.305570987,-0.236312849,-0.279580329,-0.206150587,0.0,8859.0,考试,-0.252969512,-0.14539284,-0.208038672,知识
51649,10048528.0,IORI搞KYO,1.0,0.0,0.0,0.0,-0.731780643,0.0,1.0,-0.630602331,-0.082725421,-0.327414621,48348828.0,534.0,86.0,BV1HL4y1i7tW,849287210.0,-0.239219518,-0.276826813,-0.16111539,-0.268772692,-0.198406459,-0.2389088,-0.211199798,1.0,28784.0,编程,-0.027574724,-0.395121148,-0.361251089,知识
51677,10048536.0,姜姜QAQ,1.0,0.0,0.0,1.0,0.836650855,1.0,1.0,0.420255282,-0.066671135,1.264524291,50675936.0,499.0,344.0,BV1wv411p7eX,249035358.0,-0.282968135,-0.282100846,-0.156136567,-0.276950534,-0.226481955,-0.282963132,-0.202799748,1.0,41917.0,心理学,-0.091566572,-0.476053909,-0.341800294,知识
51894,10048538.0,slaine小天使,0.0,1.0,0.0,1.0,0.836650855,0.0,1.0,-0.638405729,-0.076831634,-0.340648501,148454038.0,31.0,3144.0,BV1nx411K7TL,1484846.0,-0.308233615,-0.303431579,-0.160557292,-0.312569754,-0.242576189,-0.308228442,-0.216570321,1.0,11687.0,综艺,0.010337062,0.876785465,0.188607926,综艺
52175,10048541.0,愿逐月华灬,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,2.586998826,-0.082648606,-0.059832026,50615041.0,1387.0,178.0,BV1XS4y197Ne,721783092.0,0.49916566,-0.059838255,-0.128393212,0.117613386,0.079272712,0.50107936,0.548354441,1.0,372799.0,考研,-0.142756114,-0.410713698,-0.347136794,知识
52229,10048551.0,龄之专用,1.0,0.0,0.0,1.0,0.836650855,1.0,1.0,0.339620168,0.509900495,-0.261890777,749382251.0,12.0,171.0,BV18b411U7sF,43465287.0,-0.308022188,-0.302029873,-0.162363767,-0.309068379,-0.241118766,-0.308017017,-0.216172505,0.0,105286.0,国家宝藏,-0.434871285,-0.505754005,-0.377609706,综艺
52448,10048552.0,芬达只喝西瓜味,0.0,0.0,1.0,1.0,-0.731780643,0.0,1.0,-0.680023852,-0.082739387,-0.513980049,50016352.0,8.0,4355.0,BV1WY411W7uj,252323893.0,0.1049218,-0.11269487,-0.12776168,-0.125371673,-0.171082028,0.106048087,-0.127459409,0.0,41917.0,心理学,-0.091566572,-0.476053909,-0.341800294,知识
52450,10048599.0,多情自古殇离别,1.0,0.0,0.0,0.0,-8.573938131,0.0,1.0,-0.817883886,-0.082753354,-0.516239492,398475099.0,1.0,3271.0,BV1bW411B7ug,17986535.0,-0.109053057,-0.161469969,0.058789982,-0.260805969,-0.19343513,-0.110940922,0.012832134,0.0,25483.0,GMV,-0.630165889,-0.418138722,-0.316414512,游戏
52451,10048632.0,WineQ玉米,0.0,1.0,0.0,1.0,-2.300212141,1.0,0.0,-0.630602331,-0.082732404,-0.502360057,71232132.0,20.0,13884.0,BV1Qx411W7Zj,12802603.0,1.011758347,0.825347913,11.83025566,0.014045984,0.794571967,1.012950868,1.007373561,0.0,214370.0,乐正龙牙,-0.616880563,-0.50944746,-0.394217693,音乐
52485,10048645.0,D_D_J,1.0,0.0,0.0,1.0,0.836650855,1.0,0.0,-0.019336145,-0.082655589,-0.452329536,71016645.0,70.0,265.0,BV16x411q71u,12155766.0,-0.082302027,-0.135726963,-0.118993664,-0.228939076,-0.20042718,-0.083121819,0.058734046,0.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
52557,10048714.0,sheyy,0.0,1.0,0.0,0.0,-0.731780643,0.0,0.0,-0.80227709,-0.082746371,-0.509783941,71397514.0,21.0,18069.0,BV17Z4y1u7xc,371270540.0,-0.011947041,0.208200455,1.560309089,-0.197072183,-0.207674055,-0.010792149,-0.083577182,6.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
52568,10048753.0,张小漫c,1.0,0.0,0.0,1.0,-0.731780643,0.0,0.0,-0.833490682,-0.082753354,-0.33290184,98497653.0,109.0,1426.0,BV1ix411S7X3,9761358.0,-0.300694587,-0.289937796,-0.10856604,-0.311398645,-0.238400629,-0.300689465,-0.206869717,2.0,11687.0,综艺,0.010341604,0.876785465,0.188607926,综艺
52612,10048778.0,拾圥就是十六,0.0,1.0,0.0,1.0,-0.731780643,0.0,1.0,-0.388696989,-0.082732404,-0.123741983,83954578.0,43.0,259.0,BV1Q54y1r7Az,842747527.0,-0.018122923,0.030914837,0.129932814,0.010062622,0.030095888,-0.01635597,0.074034684,1.0,11687.0,综艺,0.010343118,0.876785465,0.188607926,综艺
52729,10048871.0,喵头嘤Ey,0.0,1.0,0.0,1.0,0.836650855,1.0,1.0,1.762439759,0.024619722,-0.324509623,985244171.0,68.0,382.0,BV1Uk4y117wy,754272464.0,-0.30910714,-0.295835532,-0.159896386,-0.304618964,-0.240823705,-0.309101962,-0.214887251,0.0,3531.0,星际争霸2,-0.611001041,-0.479766421,-0.390876146,游戏
52750,10049006.0,伊赖丶elive,0.0,0.0,1.0,1.0,-5.437075136,0.0,0.0,-0.838692947,-0.082753354,-0.512366162,71614306.0,13.0,233.0,BV13J411r7GJ,79681052.0,-0.157085844,-0.255953693,-0.157987103,-0.252839246,-0.203735439,-0.155451488,-0.199204098,0.0,335752.0,PS教程,-0.033313428,-0.486201442,-0.388083211,知识
52754,10049014.0,bili_10049014,1.0,0.0,0.0,1.0,0.836650855,0.0,1.0,0.727188942,-0.082641623,-0.188297494,221824114.0,67.0,238675.0,BV187411Z7bx,96903054.0,3.303578283,0.91150211,1.448028547,0.535866358,0.217861942,3.305245016,0.548354441,1.0,335752.0,PS教程,-0.033313428,-0.486201442,-0.388083211,知识
52793,10049030.0,kcsxxyz,1.0,0.0,0.0,1.0,-0.731780643,0.0,1.0,-0.625400066,-0.082739387,-0.432640105,71470030.0,118.0,150057.0,BV13t411k7xS,38816933.0,0.902400715,0.681422492,1.673162417,0.149480279,0.217861942,0.901674453,0.487151892,1.0,3473118.0,法考,-0.589189424,-0.503526498,-0.379903902,知识
52873,10049056.0,白巧克力c酱,0.0,1.0,0.0,0.0,-0.731780643,1.0,1.0,4.308948678,-0.08248101,-0.446196762,795422956.0,5.0,197389.0,BV1ex411x7Em,14184325.0,3.698940479,2.140894411,2.703749464,0.276947852,0.329627451,3.700276289,0.67075954,0.0,28784.0,编程,-0.027568668,-0.395121148,-0.361251089,知识
52893,10049060.0,无意返回,1.0,0.0,0.0,0.0,0.836650855,0.0,1.0,-0.33147207,-0.082746371,-0.512366162,839964160.0,8.0,44818.0,BV1Hp411d7RC,24088619.0,-0.292059479,-0.29891156,-0.158897684,-0.310430688,-0.241315474,-0.292054415,-0.211720019,0.0,109540.0,日语学习,-0.259821131,-0.480261423,-0.385240403,知识
52898,10049080.0,枭曲,0.0,1.0,0.0,1.0,0.836650855,1.0,1.0,-0.269044885,-0.082418162,-0.335806838,1131131180.0,34.0,412.0,BV16T4y1N7VC,928631275.0,0.00449416,0.027643241,-0.097095653,0.141513556,-0.166611408,0.005899313,0.701360814,0.0,4346.0,脱口秀,-0.437991989,-0.470608892,-0.359705,综艺
53050,10049096.0,西瓜和秋秋,1.0,0.0,0.0,1.0,-0.731780643,1.0,1.0,-0.037544074,-0.082746371,-0.430380662,1160083896.0,1.0,124.0,BV1Vo4y1f7X1,373503901.0,-0.298580321,-0.286129099,-0.162114092,-0.293206633,-0.240604645,-0.298575213,-0.213234782,2.0,11687.0,综艺,0.010341604,0.876785465,0.188707673,综艺
53078,10049115.0,百特曼百特曼百特曼,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,-0.367887928,-0.082746371,-0.418115115,70828215.0,305.0,65.0,BV1D34y1m7Lz,806257003.0,0.317199679,0.725240085,-0.081454217,0.938185884,0.503981645,0.317473275,1.099177385,0.0,817374.0,芜湖大司马,-0.640836245,-0.501793993,-0.314070442,游戏
53104,10049116.0,是妄呀,1.0,0.0,0.0,0.0,-0.731780643,1.0,0.0,-0.089566728,-0.082732404,-0.344844609,71759516.0,170.0,125.0,BV1L44y1q7fh,973945375.0,-0.054816568,-0.038736024,-0.096243819,0.225164151,-0.121905204,-0.055302715,-0.149675935,2.0,11687.0,综艺,0.010341604,0.876785465,0.188707673,综艺
53226,10049122.0,好吃懒做苍蓝星,1.0,0.0,0.0,0.0,-0.731780643,1.0,0.0,-0.362685662,-0.082753354,-0.447165095,71425422.0,82.0,165010.0,BV1iz4y1y78x,585312212.0,-0.25044182,0.040752394,0.531719447,-0.228939076,-0.117434584,-0.250036441,-0.120910737,0.0,47988.0,我的世界,0.244797185,-0.078072623,-0.132429941,游戏
53334,10049137.0,sara0612,0.0,1.0,0.0,1.0,-3.868643638,0.0,0.0,-0.862103142,-0.081754762,-0.515593937,70905237.0,3.0,252.0,BV1ux41197o3,57613998.0,-0.311126821,-0.304681832,-0.162892492,-0.31254187,-0.242607483,-0.311121629,-0.216585622,0.0,529.0,说唱,-0.478916973,-0.386953621,-0.277512922,音乐
53335,10049153.0,蓝迪Laurier,0.0,1.0,0.0,1.0,-0.731780643,1.0,1.0,-0.771063497,-0.081670964,-0.509461164,840226353.0,22.0,182.0,BV1GE411B7hM,74603703.0,-0.125928239,0.951612246,-0.095729782,0.045912877,-0.233567889,-0.127632385,-0.133579664,0.0,152330.0,妲己,-0.688147997,-0.505259004,-0.386686744,游戏
53336,10049157.0,卖糖水的咸鱼,1.0,0.0,0.0,0.0,-0.731780643,1.0,0.0,-0.120780321,-0.082732404,-0.494936174,71201657.0,58.0,5063.0,BV1FE411r7vs,71970551.0,0.10952311,-0.074954114,-0.008798646,-0.069604611,-0.095081482,0.111611907,-0.01776914,0.0,11687.0,综艺,0.010343118,0.876785465,0.188707673,综艺
53356,10049171.0,勇者只有两毛钱,0.0,0.0,1.0,1.0,-0.731780643,0.0,1.0,-0.357483397,-0.082578775,-0.418115115,50568871.0,305.0,245.0,BV1Yb4y187qY,634034347.0,-0.298329947,-0.297003248,-0.159690771,-0.298424836,-0.240233583,-0.298324841,-0.215438074,1.0,17683.0,单机游戏,0.590615419,3.66488198,0.855620575,游戏
53365,10049174.0,烟花部长,0.0,0.0,1.0,1.0,0.836650855,1.0,1.0,-0.562972881,-0.059827638,-0.241233014,796991974.0,448.0,15.0,BV1FR4y147sJ,336947608.0,-0.308233615,-0.267233208,-0.162760311,-0.306821763,-0.242339246,-0.308228442,-0.187193098,2.0,11687.0,综艺,0.010343118,0.876785465,0.188707673,综艺
53430,10049180.0,离人无恙,1.0,0.0,0.0,1.0,-0.731780643,0.0,0.0,-0.825687284,-0.082753354,-0.508815609,71703880.0,24.0,2797.0,BV18z4y1C7rX,585132156.0,1.29089711,0.478395291,0.29781756,0.766901333,0.933161198,1.291141906,0.976772287,1.0,47481.0,职场,-0.507269804,-0.293150818,-0.248187108,知识
53440,10049221.0,随手乱扔二向箔,0.0,1.0,0.0,0.0,0.836650855,0.0,1.0,-0.67742272,-0.082704472,-0.074034239,70715321.0,1371.0,339.0,BV1db4y1i7jT,634749196.0,-0.123724951,0.352806502,0.112646457,0.595616783,0.025625267,-0.122068564,0.533053804,0.0,7945544.0,原神,-0.102984928,-0.082280136,0.332394188,游戏
53466,10049230.0,枫竹羽,1.0,0.0,0.0,1.0,0.836650855,0.0,1.0,0.160142012,-0.046482818,-0.444582875,980394730.0,11.0,25859.0,BV1f4411377j,55841181.0,0.545061926,-0.11465116,-0.01423276,-0.177155375,-0.112963963,0.545589926,-0.033069778,0.0,335752.0,PS教程,-0.033311914,-0.486201442,-0.388083211,知识
53483,10049380.0,飞翔的企鹅scc,0.0,0.0,1.0,1.0,-0.731780643,0.0,0.0,-0.846496346,-0.082753354,-0.504296723,71704080.0,38.0,312.0,BV1Kr4y1M7t9,756242577.0,-0.25195519,0.03418562,-0.043077624,0.065829685,-0.148728926,-0.250036441,-0.191461975,0.0,309290.0,魔术教学,-0.628784966,-0.505259004,-0.388382454,知识
53489,10049385.0,怪力鬼神n,1.0,0.0,0.0,0.0,-0.731780643,1.0,0.0,-0.253438089,-0.082753354,-0.500100615,1147209385.0,9.0,46.0,BV1p54y1G76t,846099186.0,-0.294585471,-0.293057328,-0.162231586,-0.302507782,-0.240944412,-0.29458039,-0.214275226,0.0,1011490.0,马甲线,-0.591952784,-0.505259004,-0.388532076,运动
53520,10049719.0,ThunderRay丶OwO,1.0,0.0,0.0,1.0,0.836650855,0.0,1.0,-0.453725307,-0.082683522,-0.460076197,48810519.0,175.0,316.0,BV1XP4y1G7gi,891862728.0,0.778860809,0.291893788,0.050418509,0.58765006,0.392216136,0.779270397,0.67075954,1.0,41917.0,心理学,-0.091599884,-0.476053909,-0.341949915,知识
53547,10049794.0,Mr白发,1.0,0.0,0.0,0.0,0.836650855,1.0,0.0,-0.323668672,-0.082725421,-0.126324203,55075094.0,1040.0,1129.0,BV1v34y1R7rr,807053699.0,-0.265603334,-0.141629985,-0.053901791,-0.005870824,-0.077199001,-0.265598448,-0.194307894,1.0,11687.0,综艺,0.010326462,0.876785465,0.188558052,综艺
53579,10050125.0,TomoeSama7,1.0,0.0,0.0,1.0,-0.731780643,1.0,0.0,-0.573377411,-0.082732404,-0.434899548,71019725.0,144.0,388.0,BV1MM4y1K7h9,932172843.0,-0.206403883,-0.184845017,-0.08868012,-0.173172013,-0.203046963,-0.205525875,-0.139990631,1.0,4344.0,健身,0.263952948,-0.044907515,-0.230282402,运动
53653,10050279.0,北漓w,1.0,0.0,0.0,0.0,-0.731780643,1.0,0.0,-0.700832914,-0.082725421,-0.473955632,70753479.0,111.0,274.0,BV1wr4y1y7nx,764108122.0,2.959375763,2.749123604,0.150097782,3.690688775,4.616952365,2.960288129,2.675143031,0.0,9222.0,英雄联盟,1.757028944,0.305553618,0.334289393,游戏
53685,10050292.0,咪咪mimi,1.0,0.0,0.0,0.0,-2.300212141,0.0,0.0,-0.784069161,-0.082746371,-0.507524498,1410349692.0,3.0,1098.0,BV1NZ4y157NT,372761398.0,-0.280642442,-0.134755222,-0.072847756,-0.061637887,-0.153199547,-0.280637455,-0.170178789,1.0,9222.0,英雄联盟,1.757028944,0.305553618,0.334289393,游戏
53697,10050304.0,济元31914,1.0,0.0,0.0,1.0,-2.300212141,0.0,1.0,-0.680023852,-0.082725421,-0.507201721,144251704.0,1.0,238675.0,BV187411Z7bx,96903054.0,3.303333473,0.911325041,1.447984486,0.535866358,0.217861942,3.305245016,0.548354441,1.0,335752.0,PS教程,-0.033322513,-0.486201442,-0.388083211,知识
53706,10050324.0,抹茶茶蛋,1.0,0.0,0.0,1.0,-0.731780643,0.0,1.0,-0.791872559,-0.082739387,-0.510429496,71431924.0,14.0,27823.0,BV1J7411374q,88611495.0,1.25622871,2.234685922,11.65050398,0.571716613,-0.112963963,1.257758981,0.318844881,8.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
53715,10050341.0,摩尔加纳Morgana,1.0,0.0,0.0,1.0,0.836650855,1.0,0.0,-0.607192137,-0.082711455,-0.435867881,71130341.0,38.0,589.0,BV1FV411d7u7,412935552.0,4.928870269,6.372864114,4.061954832,6.909244978,7.38873698,4.929880674,17.83807463,1.0,2739.0,演讲,0.020616761,-0.457243848,-0.361201215,知识
53852,10050388.0,Marsless,1.0,0.0,0.0,1.0,0.836650855,1.0,0.0,-0.695630649,-0.073402902,2.277077488,55916688.0,2886.0,2757.0,BV1w64y187h7,763163814.0,-0.260317668,-0.249214934,-0.151069623,-0.274209981,-0.236290496,-0.260312818,-0.201330886,1.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
53990,10050413.0,careyjet,1.0,0.0,0.0,0.0,-0.731780643,0.0,1.0,-0.432916245,-0.082732404,-0.50332839,70899413.0,36.0,15331.0,BV1Ca4y157tz,669841527.0,-0.308361583,-0.300353315,-0.158016476,-0.311354828,-0.242111244,-0.30835641,-0.21485665,1.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
54004,10050421.0,赤井秀一现女友,0.0,1.0,0.0,1.0,-0.731780643,0.0,1.0,-0.365286795,-0.082418162,-0.390356245,1363655421.0,8.0,155.0,BV1Xb411V7R7,50014684.0,-0.281638373,-0.258269609,-0.141391025,-0.292166975,-0.23718015,-0.281633379,-0.183750454,1.0,11687.0,综艺,0.010338576,0.876785465,0.188607926,综艺
54029,10050443.0,这个up主脑子有坑,1.0,0.0,0.0,1.0,-0.731780643,0.0,1.0,-0.781468028,-0.082704472,-0.514625605,312235843.0,2.0,108973.0,BV1xs411Q799,4050443.0,4.406028955,3.101736719,4.258566948,0.615533591,0.240215044,4.406881524,1.267484396,0.0,28784.0,编程,-0.027574724,-0.395121148,-0.361251089,知识
54031,10050455.0,Hdaxa,0.0,0.0,1.0,1.0,-0.731780643,1.0,1.0,-0.159797311,-0.082746371,-0.500423392,71167355.0,50.0,146.0,BV1yt4y1Q7SS,626357031.0,8.675872792,12.8358289,2.446201838,11.13957504,11.33182413,8.674332036,5.750571135,2.0,72138.0,原创歌曲,-0.307702212,-0.421108732,-0.27826103,音乐
54061,10050497.0,機智的紅領巾隊長,0.0,0.0,1.0,1.0,-0.731780643,0.0,1.0,-0.388696989,-0.082753354,-0.493322286,49239597.0,49.0,253.0,BV1Fi4y137aJ,541335482.0,-0.304884172,-0.266200479,-0.145870497,-0.252839246,-0.228095849,-0.304879022,-0.207114527,1.0,4346.0,脱口秀,-0.43799956,-0.470608892,-0.359754874,综艺
